prev_filename,filename,uniform_type,xmin,xmax,ymin,ymax
images (61).jpg,830.jpg,lawyer,42,109,90,193
images (62).jpg,831.jpg,lawyer,16,122,69,175
images (63).jpg,832.jpg,lawyer,123,275,39,168
images (64).jpg,833.jpg,lawyer,80,224,110,173
images (65).jpg,834.jpg,lawyer,73,135,68,164
images (66).jpg,835.jpg,lawyer,20,180,72,275
images (67).jpg,836.jpg,lawyer,126,191,22,92
images (68).jpg,837.jpg,lawyer,71,136,81,182
images (69).jpg,838.jpg,lawyer,107,174,56,165
images (7).jpg,839.jpg,lawyer,115,161,57,173
images (70).jpg,840.jpg,lawyer,83,151,107,192
images (71).jpg,841.jpg,lawyer,141,223,71,167
images (72).jpg,842.jpg,lawyer,98,178,65,182
images (73).jpg,843.jpg,lawyer,73,160,58,138
images (74).jpg,844.jpg,lawyer,48,154,89,234
images (75).jpg,845.jpg,lawyer,154,211,124,158
images (76).jpg,846.jpg,lawyer,100,173,53,238
images (77).jpg,847.jpg,lawyer,75,133,71,165
images (78).jpg,848.jpg,lawyer,38,97,29,119
images (79).jpg,849.jpg,lawyer,247,347,56,140
images (8).jpg,850.jpg,lawyer,123,157,86,177
images (80).jpg,851.jpg,lawyer,27,184,126,258
images (81).jpg,852.jpg,lawyer,32,111,61,194
images (82).jpg,853.jpg,lawyer,22,160,92,253
images (83).jpg,854.jpg,lawyer,95,204,124,246
images (84).jpg,855.jpg,lawyer,24,194,99,252
images (85).jpg,856.jpg,lawyer,152,262,53,190
images (86).jpg,857.jpg,lawyer,70,125,48,200
images (87).jpg,858.jpg,lawyer,35,169,71,266
images (88).jpg,859.jpg,lawyer,42,134,56,195
images (89).jpg,860.jpg,lawyer,238,301,48,167
images (89).jpg,860.jpg,lawyer,68,123,49,166
images (9).jpg,861.jpg,lawyer,64,155,55,211
images (90).jpg,862.jpg,lawyer,63,189,96,206
images (91).jpg,863.jpg,lawyer,52,111,80,130
images (92).jpg,864.jpg,lawyer,90,202,70,161
images (93).jpg,865.jpg,lawyer,55,192,100,219
images (94).jpg,866.jpg,lawyer,12,133,127,203
images (95).jpg,867.jpg,lawyer,79,152,93,174
images (96).jpg,868.jpg,lawyer,118,180,70,154
images (97).jpg,869.jpg,lawyer,16,91,71,174
images (98).jpg,870.jpg,lawyer,93,121,109,174
images (99).jpg,871.jpg,lawyer,19,185,75,235
images - 2022-06-05T231657.801.jpg,872.jpg,lawyer,62,178,101,265
images - 2022-06-05T231702.471.jpg,873.jpg,lawyer,114,246,80,183
images - 2022-06-05T231707.843.jpg,874.jpg,lawyer,169,236,120,155
images - 2022-06-05T231707.843.jpg,874.jpg,lawyer,110,169,89,158
images - 2022-06-05T231707.843.jpg,874.jpg,lawyer,88,140,39,89
images - 2022-06-05T231735.707.jpg,875.jpg,lawyer,112,177,103,150
images - 2022-06-05T231830.591.jpg,876.jpg,lawyer,128,202,87,194
images - 2022-06-05T231852.171.jpg,877.jpg,lawyer,167,233,46,159
images - 2022-06-05T231915.862.jpg,878.jpg,lawyer,96,184,67,171
images - 2022-06-05T231922.003.jpg,879.jpg,lawyer,94,131,49,155
images - 2022-06-05T231928.903.jpg,880.jpg,lawyer,28,59,22,50
images - 2022-06-05T231939.816.jpg,881.jpg,lawyer,2,114,64,167
images - 2022-06-05T231944.454.jpg,882.jpg,lawyer,162,195,60,125
images - 2022-06-05T231950.060.jpg,883.jpg,lawyer,170,235,110,192
images - 2022-06-05T231955.705.jpg,884.jpg,lawyer,243,303,60,159
images - 2022-06-05T231955.705.jpg,884.jpg,lawyer,151,232,78,163
images - 2022-06-05T231959.684.jpg,885.jpg,lawyer,182,269,84,183
images - 2022-06-05T232004.806.jpg,886.jpg,lawyer,86,159,70,168
images - 2022-06-05T232012.383.jpg,887.jpg,lawyer,278,304,42,75
images - 2022-06-05T232018.194.jpg,888.jpg,lawyer,37,136,97,162
images - 2022-06-05T232022.243.jpg,889.jpg,lawyer,85,150,43,166
images - 2022-06-05T232028.145.jpg,890.jpg,lawyer,151,222,45,161
images - 2022-06-05T232036.306.jpg,891.jpg,lawyer,111,167,93,176
images - 2022-06-05T232043.839.jpg,892.jpg,lawyer,160,300,76,168
images - 2022-06-05T232049.824.jpg,893.jpg,lawyer,115,171,64,124
images - 2022-06-05T232103.310.jpg,894.jpg,lawyer,100,182,70,194
images - 2022-06-05T232122.526.jpg,895.jpg,lawyer,80,137,73,190
images - 2022-06-05T232137.602.jpg,896.jpg,lawyer,161,215,79,183
images - 2022-06-05T232148.245.jpg,897.jpg,lawyer,156,189,52,89
images - 2022-06-05T232148.245.jpg,897.jpg,lawyer,236,245,55,120
images - 2022-06-05T232152.328.jpg,898.jpg,lawyer,114,233,58,107
images - 2022-06-05T232211.481.jpg,899.jpg,lawyer,122,185,61,170
images - 2022-06-05T232249.151.jpg,900.jpg,lawyer,105,164,55,171
images - 2022-06-05T232254.886.jpg,901.jpg,lawyer,82,133,97,173
images - 2022-06-05T232316.964.jpg,902.jpg,lawyer,82,185,79,174
images - 2022-06-05T232321.699.jpg,903.jpg,lawyer,40,108,45,121
images - 2022-06-05T232329.028.jpg,904.jpg,lawyer,19,160,54,157
images - 2022-06-05T232333.585.jpg,905.jpg,lawyer,156,235,124,194
images - 2022-06-05T232347.556.jpg,906.jpg,lawyer,127,203,78,159
images - 2022-06-05T232357.359.jpg,907.jpg,lawyer,140,196,62,178
images - 2022-06-05T232402.961.jpg,908.jpg,lawyer,190,271,115,169
images - 2022-06-05T232407.027.jpg,909.jpg,lawyer,169,255,82,183
images - 2022-06-05T232412.418.jpg,910.jpg,lawyer,102,229,121,185
images - 2022-06-05T232416.887.jpg,911.jpg,lawyer,202,326,62,151
images - 2022-06-05T232416.887.jpg,911.jpg,lawyer,20,105,76,148
images - 2022-06-05T232454.533.jpg,912.jpg,lawyer,85,220,88,187
images - 2022-06-05T232502.065.jpg,913.jpg,lawyer,167,210,38,146
images - 2022-06-05T232509.166.jpg,914.jpg,lawyer,118,278,69,159
images - 2022-06-05T232514.460.jpg,915.jpg,lawyer,36,91,103,168
images - 2022-06-05T232514.460.jpg,915.jpg,lawyer,101,247,114,168
images - 2022-06-05T232521.336.jpg,916.jpg,lawyer,134,179,123,168
images - 2022-06-05T232542.308.jpg,917.jpg,lawyer,105,202,70,183
images - 2022-06-05T232547.141.jpg,918.jpg,lawyer,199,273,52,174
images - 2022-06-05T232603.976.jpg,919.jpg,lawyer,66,212,99,192
images - 2022-06-05T232726.225.jpg,920.jpg,plumber,97,232,108,206
images - 2022-06-05T232733.738.jpg,921.jpg,plumber,128,157,55,175
images - 2022-06-05T232733.738.jpg,921.jpg,plumber,198,233,56,194
images - 2022-06-05T232739.866.jpg,922.jpg,plumber,90,195,21,134
images - 2022-06-05T232748.935.jpg,923.jpg,plumber,36,173,106,266
images - 2022-06-05T232755.554.jpg,924.jpg,plumber,83,152,52,179
images - 2022-06-05T232808.738.jpg,925.jpg,plumber,50,148,39,183
images - 2022-06-05T232816.013.jpg,926.jpg,plumber,24,218,9,176
images - 2022-06-05T232822.126.jpg,927.jpg,plumber,4,154,8,328
images - 2022-06-05T232830.108.jpg,928.jpg,plumber,13,116,59,176
images - 2022-06-05T232830.108.jpg,928.jpg,plumber,110,231,90,183
images - 2022-06-05T232916.492.jpg,929.jpg,plumber,21,160,42,291
images - 2022-06-05T232930.652.jpg,930.jpg,plumber,47,161,3,138
images - 2022-06-05T232935.582.jpg,931.jpg,plumber,29,266,35,183
images - 2022-06-05T232941.620.jpg,932.jpg,plumber,33,179,50,182
images - 2022-06-05T233004.942.jpg,933.jpg,plumber,6,169,65,183
images - 2022-06-05T233009.543.jpg,934.jpg,plumber,84,304,64,155
images - 2022-06-05T233016.182.jpg,935.jpg,plumber,43,184,53,183
images - 2022-06-05T233027.280.jpg,936.jpg,plumber,68,164,19,162
images - 2022-06-05T233032.214.jpg,937.jpg,plumber,52,194,59,161
images - 2022-06-05T233038.668.jpg,938.jpg,plumber,6,142,66,212
images - 2022-06-05T233043.573.jpg,939.jpg,plumber,85,326,21,143
images - 2022-06-05T233048.234.jpg,940.jpg,plumber,48,225,11,140
images - 2022-06-05T233052.238.jpg,941.jpg,plumber,60,199,77,245
images - 2022-06-05T233056.765.jpg,942.jpg,plumber,44,229,84,182
images - 2022-06-05T233100.628.jpg,943.jpg,plumber,15,155,61,252
images - 2022-06-05T233105.075.jpg,944.jpg,plumber,11,242,12,167
images - 2022-06-05T233109.686.jpg,945.jpg,plumber,14,184,39,189
images - 2022-06-05T233116.647.jpg,946.jpg,plumber,15,194,82,245
images - 2022-06-05T233124.331.jpg,947.jpg,plumber,35,217,27,206
images - 2022-06-05T233144.866.jpg,948.jpg,plumber,38,149,49,183
images - 2022-06-05T233144.866.jpg,948.jpg,plumber,161,270,54,174
images - 2022-06-05T233149.109.jpg,949.jpg,plumber,40,210,53,173
images - 2022-06-05T233154.842.jpg,950.jpg,plumber,5,188,70,183
images - 2022-06-05T233201.003.jpg,951.jpg,plumber,43,250,32,178
images - 2022-06-05T233205.456.jpg,952.jpg,plumber,51,252,56,179
images - 2022-06-05T233212.846.jpg,953.jpg,plumber,121,264,13,167
images - 2022-06-05T233218.873.jpg,954.jpg,plumber,9,235,44,185
images - 2022-06-05T233222.904.jpg,955.jpg,plumber,26,216,36,181
images - 2022-06-05T233232.703.jpg,956.jpg,plumber,18,196,69,246
images - 2022-06-05T233239.349.jpg,957.jpg,plumber,11,278,53,166
images - 2022-06-05T233244.915.jpg,958.jpg,plumber,7,185,90,239
images - 2022-06-05T233249.312.jpg,959.jpg,plumber,1,182,65,256
images - 2022-06-05T233304.986.jpg,960.jpg,plumber,16,187,62,270
images - 2022-06-05T233310.386.jpg,961.jpg,plumber,32,186,57,146
images - 2022-06-05T233317.828.jpg,962.jpg,plumber,65,275,33,176
images - 2022-06-05T233324.676.jpg,963.jpg,plumber,90,253,71,186
images - 2022-06-05T233333.507.jpg,964.jpg,plumber,8,230,36,165
images - 2022-06-05T233339.188.jpg,965.jpg,plumber,150,275,50,183
images - 2022-06-05T233344.824.jpg,966.jpg,plumber,98,252,37,189
images - 2022-06-05T233350.965.jpg,967.jpg,plumber,16,278,64,168
images - 2022-06-05T233356.707.jpg,968.jpg,plumber,7,99,23,195
images - 2022-06-05T233356.707.jpg,968.jpg,plumber,118,221,11,226
images - 2022-06-05T233407.721.jpg,969.jpg,plumber,9,137,7,121
images - 2022-06-05T233407.721.jpg,969.jpg,plumber,284,397,2,125
images - 2022-06-05T233413.411.jpg,970.jpg,plumber,13,239,40,179
images - 2022-06-05T233419.393.jpg,971.jpg,plumber,90,272,20,183
images - 2022-06-05T233424.068.jpg,972.jpg,plumber,26,245,46,149
images - 2022-06-05T233429.880.jpg,973.jpg,plumber,94,241,37,164
images - 2022-06-05T233435.267.jpg,974.jpg,plumber,22,234,8,163
images - 2022-06-05T233452.373.jpg,975.jpg,plumber,80,281,5,150
images - 2022-06-05T233508.972.jpg,976.jpg,plumber,99,259,3,183
images - 2022-06-05T233513.196.jpg,977.jpg,plumber,74,242,11,177
images - 2022-06-05T233520.412.jpg,978.jpg,plumber,66,243,25,183
images - 2022-06-05T233539.646.jpg,979.jpg,plumber,15,259,9,194
images - 2022-06-05T233551.167.jpg,980.jpg,plumber,58,285,40,161
images - 2022-06-05T233604.552.jpg,981.jpg,plumber,53,225,30,190
images - 2022-06-05T233609.081.jpg,982.jpg,plumber,5,178,41,272
images - 2022-06-05T233634.096.jpg,983.jpg,plumber,28,183,54,177
images - 2022-06-05T233641.130.jpg,984.jpg,plumber,73,275,48,183
images - 2022-06-05T233716.240.jpg,985.jpg,plumber,71,272,57,186
images - 2022-06-05T233730.955.jpg,986.jpg,plumber,4,187,37,270
images - 2022-06-05T233810.665.jpg,987.jpg,plumber,73,277,33,170
images - 2022-06-05T234013.070.jpg,988.jpg,plumber,8,217,44,186
images - 2022-06-05T234019.137.jpg,989.jpg,plumber,95,214,40,187
images - 2022-06-05T234026.637.jpg,990.jpg,plumber,48,271,59,154
images - 2022-06-05T234030.781.jpg,991.jpg,plumber,71,204,58,175
images - 2022-06-05T234036.452.jpg,992.jpg,plumber,36,228,37,172
images - 2022-06-05T234047.207.jpg,993.jpg,plumber,165,289,28,125
images - 2022-06-05T234351.545.jpg,994.jpg,Traffic police,62,130,14,168
images - 2022-06-05T234357.788.jpg,995.jpg,Traffic police,122,201,11,168
images - 2022-06-05T234402.535.jpg,996.jpg,Traffic police,141,170,43,148
images - 2022-06-05T234407.490.jpg,997.jpg,Traffic police,91,146,15,168
images - 2022-06-05T234411.610.jpg,998.jpg,Traffic police,40,122,16,167
images - 2022-06-05T234411.610.jpg,998.jpg,Traffic police,161,239,14,168
images - 2022-06-05T234418.132.jpg,999.jpg,Traffic police,90,156,17,167
images - 2022-06-05T234424.555.jpg,1000.jpg,Traffic police,30,104,47,165
images - 2022-06-05T234424.555.jpg,1000.jpg,Traffic police,156,200,59,165
images - 2022-06-05T234438.022.jpg,1001.jpg,Traffic police,41,97,10,156
images - 2022-06-05T234438.022.jpg,1001.jpg,Traffic police,105,151,9,164
images - 2022-06-05T234442.135.jpg,1002.jpg,Traffic police,209,248,35,164
images - 2022-06-05T234445.809.jpg,1003.jpg,Traffic police,202,258,54,169
images - 2022-06-05T234451.655.jpg,1004.jpg,Traffic police,1,105,19,159
images - 2022-06-05T234456.159.jpg,1005.jpg,Traffic police,148,191,28,187
images - 2022-06-05T234644.198.jpg,1006.jpg,Traffic police,213,246,41,159
images - 2022-06-05T234648.271.jpg,1007.jpg,Traffic police,139,185,37,157
images - 2022-06-05T234653.717.jpg,1008.jpg,Traffic police,113,146,48,152
images - 2022-06-05T234653.717.jpg,1008.jpg,Traffic police,165,214,37,193
images - 2022-06-05T234658.222.jpg,1009.jpg,Traffic police,87,119,57,194
images - 2022-06-05T234703.010.jpg,1010.jpg,Traffic police,22,91,24,168
images - 2022-06-05T234707.650.jpg,1011.jpg,Traffic police,208,237,31,163
images - 2022-06-05T234712.446.jpg,1012.jpg,Traffic police,155,211,20,176
images - 2022-06-05T234717.087.jpg,1013.jpg,Traffic police,102,189,20,183
images - 2022-06-05T234722.519.jpg,1014.jpg,Traffic police,197,237,66,165
images - 2022-06-05T234722.519.jpg,1014.jpg,Traffic police,161,193,68,146
images - 2022-06-05T234726.478.jpg,1015.jpg,Traffic police,38,85,46,194
images - 2022-06-05T234732.290.jpg,1016.jpg,Traffic police,32,85,14,147
images - 2022-06-05T234732.290.jpg,1016.jpg,Traffic police,94,136,6,166
images - 2022-06-05T234737.034.jpg,1017.jpg,Traffic police,121,180,61,168
images - 2022-06-05T234745.706.jpg,1018.jpg,Traffic police,1,42,17,160
images - 2022-06-05T234752.713.jpg,1019.jpg,Traffic police,159,229,30,165
images - 2022-06-05T234757.106.jpg,1020.jpg,Traffic police,168,224,35,172
images - 2022-06-05T234801.420.jpg,1021.jpg,Traffic police,132,229,5,168
images - 2022-06-05T234805.396.jpg,1022.jpg,Traffic police,46,76,64,134
images - 2022-06-05T234805.396.jpg,1022.jpg,Traffic police,81,113,65,131
images - 2022-06-05T234805.396.jpg,1022.jpg,Traffic police,140,165,63,135
images - 2022-06-05T234805.396.jpg,1022.jpg,Traffic police,169,194,65,146
images - 2022-06-05T234818.274.jpg,1023.jpg,Traffic police,186,290,6,136
images - 2022-06-05T234823.844.jpg,1024.jpg,Traffic police,11,90,27,168
images - 2022-06-05T234828.049.jpg,1025.jpg,Traffic police,68,124,60,159
images - 2022-06-05T234828.049.jpg,1025.jpg,Traffic police,105,139,28,157
images - 2022-06-05T234840.003.jpg,1026.jpg,Traffic police,212,243,36,149
images - 2022-06-05T234840.003.jpg,1026.jpg,Traffic police,239,285,42,165
images - 2022-06-05T234911.710.jpg,1027.jpg,Traffic police,75,146,20,160
images - 2022-06-05T234911.710.jpg,1027.jpg,Traffic police,79,171,19,194
images - 2022-06-05T234917.483.jpg,1028.jpg,Traffic police,137,201,26,179
images - 2022-06-05T234917.483.jpg,1028.jpg,Traffic police,195,275,13,183
images - 2022-06-05T234924.187.jpg,1029.jpg,Traffic police,97,137,47,149
images - 2022-06-05T234924.187.jpg,1029.jpg,Traffic police,25,84,42,170
images - 2022-06-05T234924.187.jpg,1029.jpg,Traffic police,218,254,54,144
images - 2022-06-05T234930.460.jpg,1030.jpg,Traffic police,105,187,30,143
images - 2022-06-05T234930.460.jpg,1030.jpg,Traffic police,229,290,34,138
images - 2022-06-05T234939.464.jpg,1031.jpg,Traffic police,65,150,18,168
images - 2022-06-05T234946.466.jpg,1032.jpg,Traffic police,121,185,11,162
images - 2022-06-05T234952.953.jpg,1033.jpg,Traffic police,80,175,3,174
images - 2022-06-05T234958.396.jpg,1034.jpg,Traffic police,128,199,33,168
images - 2022-06-05T235002.207.jpg,1035.jpg,Traffic police,178,270,3,168
images - 2022-06-05T235006.083.jpg,1036.jpg,Traffic police,114,143,56,143
images - 2022-06-05T235010.884.jpg,1037.jpg,Traffic police,151,231,16,167
images - 2022-06-05T235054.590.jpg,1038.jpg,Traffic police,31,135,23,146
images - 2022-06-05T235102.063.jpg,1039.jpg,Traffic police,140,279,5,168
images - 2022-06-05T235106.430.jpg,1040.jpg,Traffic police,147,195,5,194
images - 2022-06-05T235111.457.jpg,1041.jpg,Traffic police,182,245,23,167
images - 2022-06-05T235225.998.jpg,1042.jpg,Traffic police,47,151,1,162
images - 2022-06-05T235231.189.jpg,1043.jpg,Traffic police,44,126,27,225
images - 2022-06-05T235231.189.jpg,1043.jpg,Traffic police,137,219,6,168
images - 2022-06-05T235236.646.jpg,1044.jpg,Traffic police,192,293,2,166
images - 2022-06-05T235241.471.jpg,1045.jpg,Traffic police,155,199,17,159
images - 2022-06-05T235246.465.jpg,1046.jpg,Traffic police,156,257,17,187
images - 2022-06-05T235250.792.jpg,1047.jpg,Traffic police,105,137,42,152
images - 2022-06-05T235250.792.jpg,1047.jpg,Traffic police,3,42,25,165
images - 2022-06-05T235255.850.jpg,1048.jpg,Traffic police,149,199,20,170
images - 2022-06-05T235259.826.jpg,1049.jpg,Traffic police,94,155,15,163
images - 2022-06-05T235314.995.jpg,1050.jpg,Traffic police,137,174,39,168
images - 2022-06-05T235319.668.jpg,1051.jpg,Traffic police,164,263,12,175
images - 2022-06-05T235324.880.jpg,1052.jpg,Traffic police,138,169,21,164
images - 2022-06-05T235328.507.jpg,1053.jpg,Traffic police,38,80,26,146
images - 2022-06-05T235333.890.jpg,1054.jpg,Traffic police,182,274,1,168
images - 2022-06-05T235338.577.jpg,1055.jpg,Traffic police,94,161,49,168
images - 2022-06-05T235347.613.jpg,1056.jpg,Traffic police,139,202,8,168
images - 2022-06-05T235356.641.jpg,1057.jpg,Traffic police,124,197,10,140
images - 2022-06-05T235405.233.jpg,1058.jpg,Traffic police,121,222,4,159
images - 2022-06-05T235411.881.jpg,1059.jpg,Traffic police,96,146,6,151
images - 2022-06-05T235417.331.jpg,1060.jpg,Traffic police,22,170,9,195
images - 2022-06-05T235417.331.jpg,1060.jpg,Traffic police,134,198,37,179
images - 2022-06-05T235423.160.jpg,1061.jpg,Traffic police,18,59,62,154
images - 2022-06-05T235428.162.jpg,1062.jpg,Traffic police,7,73,2,165
images - 2022-06-05T235434.417.jpg,1063.jpg,Traffic police,150,270,13,153
images - 2022-06-05T235440.870.jpg,1064.jpg,Traffic police,209,283,33,168
images - 2022-06-05T235502.266.jpg,1065.jpg,Traffic police,15,156,7,192
images - 2022-06-05T235534.096.jpg,1066.jpg,Traffic police,11,97,4,137
images - 2022-06-05T235539.953.jpg,1067.jpg,Traffic police,113,279,27,168
images - 2022-06-05T235545.176.jpg,1068.jpg,Traffic police,53,84,17,171
images - 2022-06-05T235550.594.jpg,1069.jpg,Traffic police,102,160,5,171
images - 2022-06-05T235556.341.jpg,1070.jpg,Traffic police,30,128,4,183
images - 2022-06-06T001232.168.jpg,1071.jpg,Traffic police,238,291,13,152
images - 2022-06-06T001240.190.jpg,1072.jpg,Traffic police,182,311,31,146
images - 2022-06-06T001244.056.jpg,1073.jpg,Traffic police,62,226,61,194
images - 2022-06-06T001249.824.jpg,1074.jpg,Traffic police,76,124,72,163
images - 2022-06-06T001249.824.jpg,1074.jpg,Traffic police,129,188,105,166
images - 2022-06-06T001256.025.jpg,1075.jpg,Traffic police,155,258,60,194
images - 2022-06-06T001313.396.jpg,1076.jpg,Traffic police,27,71,72,176
images - 2022-06-06T001313.396.jpg,1076.jpg,Traffic police,18,100,57,216
images - 2022-06-06T001313.396.jpg,1076.jpg,Traffic police,38,61,56,192
images - 2022-06-06T001319.429.jpg,1077.jpg,Traffic police,89,214,11,188
images - 2022-06-06T001323.768.jpg,1078.jpg,Traffic police,14,93,10,194
images - 2022-06-06T001343.416.jpg,1079.jpg,Traffic police,218,278,5,150
images - 2022-06-06T001347.740.jpg,1080.jpg,Traffic police,107,199,17,165
images - 2022-06-06T001410.030.jpg,1081.jpg,Traffic police,21,94,1,127
images - 2022-06-06T001414.632.jpg,1082.jpg,Traffic police,94,148,7,162
images - 2022-06-06T001414.632.jpg,1082.jpg,Traffic police,105,148,4,165
images - 2022-06-06T001426.051.jpg,1083.jpg,Traffic police,69,104,33,149
images - 2022-06-06T001430.366.jpg,1084.jpg,Traffic police,66,118,41,168
images - 2022-06-06T001430.366.jpg,1084.jpg,Traffic police,69,118,16,168
images - 2022-06-06T001435.295.jpg,1085.jpg,Traffic police,194,237,44,182
images - 2022-06-06T001439.964.jpg,1086.jpg,Traffic police,19,86,4,171
images - 2022-06-06T001448.040.jpg,1087.jpg,Traffic police,24,73,37,163
images - 2022-06-06T001454.104.jpg,1088.jpg,Traffic police,167,225,18,159
images - 2022-06-06T001500.530.jpg,1089.jpg,Traffic police,74,114,34,153
images - 2022-06-06T001504.985.jpg,1090.jpg,Traffic police,100,155,26,156
images - 2022-06-06T001518.536.jpg,1091.jpg,Traffic police,210,308,5,140
images - 2022-06-06T001524.960.jpg,1092.jpg,Traffic police,205,280,12,140
images - 2022-06-06T001524.960.jpg,1092.jpg,Traffic police,3,114,4,153
images - 2022-06-06T001529.949.jpg,1093.jpg,Traffic police,86,139,17,138
images - 2022-06-06T001533.864.jpg,1094.jpg,Traffic police,177,297,1,114
images - 2022-06-06T001533.864.jpg,1094.jpg,Traffic police,65,124,16,134
images - 2022-06-06T001538.882.jpg,1095.jpg,Traffic police,9,83,1,153
images - 2022-06-06T001538.882.jpg,1095.jpg,Traffic police,148,238,4,167
images - 2022-06-06T001546.284.jpg,1096.jpg,Traffic police,23,85,14,151
images - 2022-06-06T001546.284.jpg,1096.jpg,Traffic police,92,134,24,154
images - 2022-06-06T001551.201.jpg,1097.jpg,Traffic police,89,165,30,303
images - 2022-06-06T001551.201.jpg,1097.jpg,Traffic police,3,85,18,235
images - 2022-06-06T001559.369.jpg,1098.jpg,Traffic police,184,245,4,138
images - 2022-06-06T001659.687.jpg,1099.jpg,Traffic police,29,144,3,177
images - 2022-06-06T001659.687.jpg,1099.jpg,Traffic police,148,235,11,184
images - 2022-06-06T001727.492.jpg,1100.jpg,Traffic police,64,215,60,168
images - 2022-06-06T001739.274.jpg,1101.jpg,Traffic police,25,124,44,169
images - 2022-06-06T001739.274.jpg,1101.jpg,Traffic police,226,290,38,154
images - 2022-06-06T001743.067.jpg,1102.jpg,Traffic police,137,215,44,168
images - 2022-06-06T001748.041.jpg,1103.jpg,Traffic police,47,99,29,152
images - 2022-06-06T001748.041.jpg,1103.jpg,Traffic police,140,234,27,159
images - 2022-06-06T001748.041.jpg,1103.jpg,Traffic police,246,318,30,146
images - 2022-06-06T001752.565.jpg,1104.jpg,Traffic police,140,289,57,166
images - 2022-06-06T001759.115.jpg,1105.jpg,Traffic police,143,296,48,159
images - 2022-06-06T001804.697.jpg,1106.jpg,Traffic police,142,259,75,194
images - 2022-06-06T001824.023.jpg,1107.jpg,Traffic police,21,184,77,168
images - 2022-06-06T001829.086.jpg,1108.jpg,Traffic police,23,117,62,168
images - 2022-06-06T001829.086.jpg,1108.jpg,Traffic police,123,196,58,168
images - 2022-06-06T001829.086.jpg,1108.jpg,Traffic police,208,280,60,162
images - 2022-06-06T001835.130.jpg,1109.jpg,Traffic police,61,125,44,175
images - 2022-06-06T001842.440.jpg,1110.jpg,Traffic police,93,263,47,146
images - 2022-06-06T001857.090.jpg,1111.jpg,Traffic police,160,290,33,167
images - 2022-06-06T001903.288.jpg,1112.jpg,Traffic police,139,206,37,170
images - 2022-06-06T001908.297.jpg,1113.jpg,Traffic police,138,243,28,156
images - 2022-06-06T001913.555.jpg,1114.jpg,Traffic police,47,191,40,181
images - 2022-06-06T001918.426.jpg,1115.jpg,Traffic police,72,214,69,166
images - 2022-06-06T001924.534.jpg,1116.jpg,Traffic police,156,313,49,161
images - 2022-06-06T001929.040.jpg,1117.jpg,Traffic police,114,198,37,183
images - 2022-06-06T001936.532.jpg,1118.jpg,Traffic police,127,221,69,225
images - 2022-06-06T001944.604.jpg,1119.jpg,Traffic police,55,109,74,163
images - 2022-06-06T001949.215.jpg,1120.jpg,Traffic police,122,241,38,157
images - 2022-06-06T002001.821.jpg,1121.jpg,Traffic police,148,194,6,149
images - 2022-06-06T002007.086.jpg,1122.jpg,Traffic police,94,146,29,148
images - 2022-06-06T002011.090.jpg,1123.jpg,Traffic police,92,169,31,162
images - 2022-06-06T002017.014.jpg,1124.jpg,Traffic police,111,214,15,194
images - 2022-06-06T002023.795.jpg,1125.jpg,Traffic police,149,274,67,178
images - 2022-06-06T002023.795.jpg,1125.jpg,Traffic police,105,128,76,116
images - 2022-06-06T002030.978.jpg,1126.jpg,Traffic police,182,279,27,168
images - 2022-06-06T002039.571.jpg,1127.jpg,Traffic police,68,188,50,168
images - 2022-06-06T002044.847.jpg,1128.jpg,Traffic police,214,300,83,160
images - 2022-06-06T002057.612.jpg,1129.jpg,Traffic police,25,167,88,302
images - 2022-06-06T002103.044.jpg,1130.jpg,Traffic police,144,262,59,155
images - 2022-06-06T002109.593.jpg,1131.jpg,Traffic police,87,165,44,168
images - 2022-06-06T002113.249.jpg,1132.jpg,Traffic police,135,250,41,168
images - 2022-06-06T002117.924.jpg,1133.jpg,Traffic police,113,163,50,170
images - 2022-06-06T002117.924.jpg,1133.jpg,Traffic police,207,245,54,188
images - 2022-06-06T002142.030.jpg,1134.jpg,Traffic police,81,174,40,167
images - 2022-06-06T002148.422.jpg,1135.jpg,Traffic police,12,82,59,144
images - 2022-06-06T002154.144.jpg,1136.jpg,Traffic police,31,128,13,256
images - 2022-06-06T002159.465.jpg,1137.jpg,Traffic police,89,171,35,181
images - 2022-06-06T002203.872.jpg,1138.jpg,Traffic police,30,192,17,241
images - 2022-06-06T002209.951.jpg,1139.jpg,Traffic police,22,93,18,158
images - 2022-06-06T002209.951.jpg,1139.jpg,Traffic police,27,74,28,174
images - 2022-06-06T002217.348.jpg,1140.jpg,Traffic police,98,185,1,150
images - 2022-06-06T002222.110.jpg,1141.jpg,Traffic police,26,87,12,151
images - 2022-06-06T002222.110.jpg,1141.jpg,Traffic police,161,245,18,156
images - 2022-06-06T002227.048.jpg,1142.jpg,Traffic police,14,120,31,146
images - 2022-06-06T002227.048.jpg,1142.jpg,Traffic police,88,217,23,153
images - 2022-06-06T002235.320.jpg,1143.jpg,Traffic police,29,189,34,262
images - 2022-06-06T002235.320.jpg,1143.jpg,Traffic police,36,177,13,226
images - 2022-06-06T002240.270.jpg,1144.jpg,Traffic police,67,171,44,168
images - 2022-06-06T002244.653.jpg,1145.jpg,Traffic police,8,98,35,182
images - 2022-06-06T002250.929.jpg,1146.jpg,Traffic police,180,244,14,167
images - 2022-06-06T002250.929.jpg,1146.jpg,Traffic police,248,292,4,167
images - 2022-06-06T002340.146.jpg,1147.jpg,Traffic police,27,200,16,245
